question_id,doc_id,question_type,difficulty,question,gold_answer,evidence,expected_behavior
SRP021,DNF-2927756,probe_target_change_completeness,hard,"브레이커 격랑 개화 옵션에서 훅 샷 관련 변경 수치와 함께 유지되는 타이드 바운드/훅 샷 조건을 정리해줘.","격랑 개화 옵션에서 훅 샷의 공격력 감소 수치가 15.8%에서 17.6%로 변경된다. 타이드 바운드는 적 추적 범위 20% 증가와 시전 시 훅 샷 쿨타임 초기화가 유지되고, 훅 샷은 적 추적 범위 20% 증가가 유지된다.","적 추적 범위 20% 증가 / 시전 시 훅 샷 스킬의 쿨타임 초기화 / 공격력 15.8% 감소 / 17.6% / 감소","변경 수치와 유지되는 조건을 구분해 답한다."
SRP022,DNF-2927810,probe_nearmiss_same_doc,easy,"6/25 업데이트에서 매칭 제재 기준은 어떤 단위로 확대되고 어디에 적용되는가?","매칭 제재 기준은 캐릭터 단위에서 계정 단위로 확대되며, 모든 매칭 콘텐츠에 적용된다.","매칭 던전 - 매칭 제재 기준이 캐릭터 단위에서 계정 단위로 확대되며 모든 매칭 콘텐츠에 적용됩니다.","같은 문서의 다른 변경점에 대해 답한다."
SRP023,DNF-2927810,probe_nearmiss_same_doc,easy,"트리니티 유리스에는 6/25 업데이트에서 무엇이 추가되는가?","트리니티의 유리스에 보이스가 추가된다.","트리니티 - 유리스에 보이스가 추가됩니다.","같은 문서의 다른 추가 항목에 대해 답한다."
SRP024,DNF-2927822,probe_nearmiss_overtrigger,easy,"던파ON 무기고 조회 서비스는 어떤 정보를 조회할 수 있는 서비스인가?","계정 내 캐릭터가 보유한 115Lv 세트 장비, 서약/서약 결정, 무기를 조회할 수 있는 서비스다.","내아이템에 무기고 조회 서비스가 추가됩니다. / 무기고 조회는 계정 내 캐릭터가 보유한 115Lv 세트 장비, 서약/서약 결정, 무기를 조회할 수 있는 서비스입니다.","서비스 제거가 아니라 조회 대상 정보를 답한다."
SRP025,DNF-2927822,probe_nearmiss_same_doc,easy,"던파ON 무기고 조회는 어떤 캐릭터만 조회 가능한가?","110Lv 이상이며 30일 이내 접속한 캐릭터만 조회 가능하다.","110Lv 이상, 30일 이내 접속 캐릭터만 조회 가능합니다.","서비스 제거가 아니라 조회 가능 캐릭터 조건을 답한다."
SRP026,DNF-2927756,probe_nearmiss_overtrigger,easy,"6/18 업데이트에서 브레이커 타이드 바운드 스킬 자체의 쿨타임은 어떻게 변경되는가?","브레이커 타이드 바운드 스킬 자체의 쿨타임은 20초에서 18초로 감소한다.","브레이커 / 타이드 바운드 - 쿨타임이 감소합니다. (20초 → 18초)","질풍 개화 옵션의 12초→9초와 혼동하지 않는다."
SRP027,DNF-2927756,probe_nearmiss_same_doc,easy,"6/18 업데이트에서 결투장 캐릭터 생성 불가 안내에는 무엇이 추가되는가?","결투장에 캐릭터 생성 불가 안내 툴팁이 추가된다.","결투장 - 캐릭터 생성 불가 안내 툴팁이 추가됩니다.","같은 문서의 다른 개선사항에 대해 답한다."
SRP028,DNF-2927691,probe_nearmiss_same_doc,medium,"6/11 업데이트에서 브레이커 타이드 피어서 스킬은 충전 기능과 앞 방향키 입력이 어떻게 변경되는가?","타이드 피어서의 충전 기능은 삭제되고, 앞 방향키 입력 시 전방으로 이동하며 시전되도록 변경된다.","브레이커 - 타이드 피어서 스킬의 충전 기능이 삭제되며, 앞 방향키 입력 시 전방으로 이동하며 시전되도록 변경됩니다.","아라드 나침반 record가 아니라 브레이커 변경점에 답한다."
SRP029,DNF-2927691,probe_nearmiss_same_doc,medium,"6/11 업데이트에서 브레이커 격랑 개화 옵션 기능은 어떻게 바뀌는가?","격랑 개화 옵션은 스택화 옵션이 삭제되고, 적 추적 범위 증가 옵션이 추가된다.","브레이커 - 타이드 바운드 스킬의 개화 옵션인 격랑의 기능이 변경됩니다. / 스택화 옵션이 삭제됩니다. / 적 추적 범위 증가 옵션이 추가됩니다.","다른 날짜의 격랑 수치 변경과 혼동하지 않는다."
SRP030,DNF-2927522,probe_control_no_record,easy,"세리아의 환영 일부 구성품 툴팁에는 어떤 안내가 추가되는가?","6월 4일 업데이트 예정인 신규 캐릭터/전직 관련 안내가 추가된다.","세리아의 환영 - 일부 구성품 툴팁에 6월 4일 업데이트 예정인 신규 캐릭터/전직 관련 안내가 추가됩니다.","structured record가 없는 문서의 변경점에 답한다."
SRP031,DNF-2927522,probe_control_no_record,easy,"역설의 미궁 던전에서 유물 사용 중 후퇴 버튼을 누르면 무엇이 출력되도록 바뀌는가?","유물 사용 중 후퇴 버튼을 클릭하면 후퇴 확인창이 출력되도록 변경된다.","역설의 미궁 던전 - 유물 사용 중 [후퇴] 버튼을 클릭 시, 후퇴 확인창이 출력되도록 변경됩니다.","structured record가 없는 문서의 변경점에 답한다."
SRP032,DNF-2927399,probe_control_no_record,easy,"아포칼립스 안티엔바이에 추가되는 3단계 난이도 이름은 무엇인가?","아포칼립스 안티엔바이 3단계 난이도 '필사의 저지'가 추가된다.","< 아포칼립스 : 안티엔바이 > 3단계 난이도 '필사의 저지'가 추가됩니다.","structured record가 없는 문서의 주요 추가사항에 답한다."
SRP033,DNF-2927399,probe_control_no_record,medium,"3단계 필사의 저지에서는 추가 게이트 때문에 총 몇 개의 게이트를 생략할 수 있는가?","1개의 게이트가 추가되어 총 3개의 게이트를 생략할 수 있다.","3단계 필사의 저지에서는 1개의 게이트가 추가되어, 총 3개의 게이트를 생략할 수 있게 됩니다.","structured record가 없는 문서의 수치 완전성을 답한다."
SRP034,DNF-2927810,probe_target_shop_nearmiss,medium,"전리품 상점 신규 물품 검은 재앙 1개 상자와 보이드 소울 2개 가격 조정을 함께 비교해줘.","검은 재앙 1개 상자(초월의 의지)는 신규 물품으로 가격은 초월의 의지 50개이고 구매 제한은 계정당 주 10회다. 보이드 소울 2개(초월의 의지)는 판매 가격이 초월의 의지 50개에서 25개로 조정된다.","전리품 상점에 신규 물품이 추가됩니다. / 검은 재앙 1개 상자(초월의 의지) / 초월의 의지 50개 / 계정당 주 10회 / '보이드 소울 2개(초월의 의지)' 물품 판매 가격이 조정됩니다. / 초월의 의지 50개 → 초월의 의지 25개","두 shop record가 모두 필요한 복합 질문이다."
SRP035,DNF-2927756,probe_target_change_nearmiss,hard,"브레이커 질풍과 격랑 개화 옵션 변경을 각각 대상 스킬과 수치 중심으로 비교해줘.","질풍 개화 옵션은 타이드 바운드 기본 쿨타임이 12초에서 9초로 변경되고 공격력 11.5% 감소는 유지된다. 격랑 개화 옵션은 훅 샷 공격력 감소 수치가 15.8%에서 17.6%로 변경된다.","'질풍' 스킬 개화 옵션이 변경됩니다. / 기본 쿨타임 12초로 변경 / 9초 / 로 변경 / 공격력 11.5% 감소 / '격랑' 스킬 개화 옵션이 변경됩니다. / [훅 샷] / 공격력 15.8% 감소 / 17.6% / 감소","두 change record를 구분해 함께 답한다."
